gene,combined_coef,combined_se,pval,i2,n_samples,mean_expr,pct_expr,n_positive_samples,n_negative_samples,sign_consistency,median_dispersion,fdr,median_coef,fisher_stat,fisher_pval,fisher_fdr,perm_pval,gradient_score,decay_pattern,cell_type
ACE2,-0.000786818281604762,0.000359690621929974,0.0287070475520515,0,5,0.0583900978027512,0.050889236396406,3,2,0.6,0.267013096694017,0.182332445095658,0.000360271102698289,,1,1,,0.000360271102698289,not_significant,endothelial
ACKR1,0.0026821745195341,0.00104460975851948,0.0102395491552397,0.846880992208261,5,0.381192186381828,0.186461342733706,4,1,0.8,0.611842529600114,0.100389806666319,0.00237001156120522,,1,1,,0.00237001156120522,not_significant,endothelial
ACKR3,-0.000710824155037303,0.000709690275612559,0.316537927324472,0.698068710347974,5,0.121763100002651,0.0931644093402953,1,4,0.8,0.57173401115918,0.648292439576819,-0.000646641535878044,,1,1,,-0.000646641535878044,not_significant,endothelial
ACKR4,-0.001524528595571,0.000612521467032201,0.0128124930414593,0.379343854998395,5,0.0560576744679159,0.0488483659784251,1,4,0.8,0.248836756421902,0.112821119281739,-0.00128661207456648,,1,1,,-0.00128661207456648,not_significant,endothelial
ACTA2,9.69940772785798e-05,0.000695221078691764,0.889042852961651,0.765042623100992,5,0.171194571814784,0.118211455379151,3,2,0.6,0.74090763218407,0.954888564522351,0.000359133569337549,,1,1,,0.000359133569337549,not_significant,endothelial
ACTG2,-0.000860812038583816,0.000470584715220037,0.0673637726735067,0,5,0.0538842799968194,0.0452437117336797,1,4,0.8,0.207921518999305,0.303615866409976,-0.00124625744658014,,1,1,,-0.00124625744658014,not_significant,endothelial
ACVR1,-0.000672282255358707,0.000340797676448062,0.0485328699877541,0,5,0.065175329322272,0.0562432081422778,1,4,0.8,0.28362721644513,0.246816894964461,-0.000367672886087142,,1,1,,-0.000367672886087142,not_significant,endothelial
ACVR1B,-0.0011120469433129,0.000689343529045369,0.106701705483618,0.410844809956589,5,0.0669246468233985,0.0582310689390124,0,5,1,0.302177933328312,0.394364511458139,-0.0016697267253926,15.6078479635652,0.111422012822957,1,,-0.0016697267253926,not_significant,endothelial
ACVR2A,-0.00119511270908945,0.000323784600402325,0.00022330972522971,0.0437730239836374,5,0.0703172625831589,0.0610670836756871,2,3,0.6,0.319503628201545,0.0075845553104805,-0.00112293060614686,,1,1,,-0.00112293060614686,not_significant,endothelial
ACVRL1,0.000126631436060314,0.000701954258344892,0.856839798054082,0.837129037152501,5,0.257282196718704,0.187574544779878,2,3,0.6,0.784842418281371,0.945575690465291,-0.000235699840914589,,1,1,,-0.000235699840914589,not_significant,endothelial
ADGRA2,-0.000270457016036222,0.000414558585726594,0.514144728302929,0.322287513331582,5,0.127435129476,0.10413740093827,2,3,0.6,0.483921376052468,0.814889455823314,-6.0962956137289e-05,,1,1,,-6.0962956137289e-05,not_significant,endothelial
ADGRA3,-0.00162158127606001,0.000363069239610159,7.95787367297249e-06,0,5,0.0544673858305283,0.046754485939198,0,5,1,0.246592755093422,0.00063066148858307,-0.00170542695793711,30.5363197650416,0.000699590263279112,0.0166327585094609,,-0.00170542695793711,linear,endothelial
ADGRB2,-0.000436948996123862,0.000596931905752235,0.46417384274296,0.24265441335714,5,0.033926157597604,0.0306925707015823,2,3,0.6,0.197128826146959,0.779196150520046,-0.000644577266964001,,1,1,,-0.000644577266964001,not_significant,endothelial
ADGRB3,-0.00221726802479053,0.00108329630337278,0.0406797975093335,0.627220314224231,5,0.0398632351771847,0.0355429510456148,0,5,1,0.282339683395603,0.221065642465006,-0.00275473768521156,24.4503341254776,0.00649070748543869,0.131333251460685,,-0.00275473768521156,not_significant,endothelial
ADGRD1,-0.00100053558552488,0.000785974907393743,0.203022769604029,0.585835213084308,5,0.0661825121259509,0.0552095205279758,1,4,0.8,0.36947137023882,0.533518347888962,-0.00178260763254714,,1,1,,-0.00178260763254714,not_significant,endothelial
ADGRE2,-0.00070219325956788,0.000605156062235292,0.245906050748978,0.231258415488446,5,0.0461183704842429,0.040552360253386,2,3,0.6,0.23505689209266,0.583111782454838,-0.000434960532732961,,1,1,,-0.000434960532732961,not_significant,endothelial
ADGRE5,-0.00048800888872008,0.000445312969147167,0.273131968706519,0.269819467057136,5,0.0805216146730632,0.0675872670889767,2,3,0.6,0.300867385818099,0.598396111222783,-9.8599639165496e-05,,1,1,,-9.8599639165496e-05,not_significant,endothelial
ADGRF1,-0.000229474655596362,0.00075121404408146,0.760006895874995,0.318368806334625,5,0.0480532216597312,0.042010124837658,2,3,0.6,0.263070054189108,0.906581286592379,-0.000173502188998811,,1,1,,-0.000173502188998811,not_significant,endothelial
ADGRF3,-0.000966451206566356,0.00074957497292096,0.197282594409045,0.423112362676212,5,0.0433088605581913,0.0381139176760582,1,4,0.8,0.231371031977087,0.528891579872569,-0.000448679205791265,,1,1,,-0.000448679205791265,not_significant,endothelial
ADGRF4,-0.00101370224162357,0.000455629230464546,0.0260919656734014,0,5,0.0357549895305998,0.0315407246415224,2,3,0.6,0.193291027897747,0.172315689968088,-0.000380024741793342,,1,1,,-0.000380024741793342,not_significant,endothelial
ADGRF5,-0.000312313778079663,0.0005213066560092,0.549107531362355,0.689846320830479,5,0.237430093561982,0.176442524318164,3,2,0.6,0.757501916163615,0.82345163068168,0.000213294030232137,,1,1,,0.000213294030232137,not_significant,endothelial
ADGRG1,-0.000251301444951531,0.000352057539473266,0.47534598799261,0.237555734512487,5,0.162474489119775,0.12531474462615,2,3,0.6,0.445573097403358,0.786213772131358,-0.000345090883896882,,1,1,,-0.000345090883896882,not_significant,endothelial
ADGRG3,-0.000678318758002029,0.000357924796415254,0.0580734275667782,0,5,0.0605899970844708,0.0529566116250099,0,5,1,0.336778732648384,0.278310274607766,-0.000584027694023779,10.3960182746607,0.406462667774882,1,,-0.000584027694023779,not_significant,endothelial
ADGRG5,-0.0010566269311334,0.000583270093277587,0.0700546978363747,0.228952672301838,5,0.03745129741048,0.0329189747939251,1,4,0.8,0.183886414853661,0.308435266862927,-0.00166384368026353,,1,1,,-0.00166384368026353,not_significant,endothelial
ADGRG6,0.000549573883977701,0.00092616169108973,0.55292104798787,0.612219324666303,5,0.0742134697447587,0.0625513530705823,3,2,0.6,0.367269296716327,0.82345163068168,1.56309370655488e-05,,1,1,,1.56309370655488e-05,not_significant,endothelial
ADGRL1,-0.00186243081816875,0.000746915621314886,0.0126492150676178,0.512225901468248,5,0.052771077950648,0.0464894378329667,0,5,1,0.26340833040159,0.112721856457185,-0.00304973657659794,28.0466266414796,0.00177447580250648,0.040179202099611,,-0.00304973657659794,linear,endothelial
ADGRL2,-0.000121919435476628,0.000644311562322704,0.849916985201876,0.811517687392638,5,0.254181133875799,0.183280765458931,4,1,0.8,0.712373262857594,0.945346260733314,0.000366215006197223,,1,1,,0.000366215006197223,not_significant,endothelial
ADGRL4,0.000161920989238849,0.000690795125533536,0.814676018585335,0.708574532904421,5,0.218744202072676,0.158472262715683,4,1,0.8,0.546319243179417,0.926733299059217,0.000170504136176368,,1,1,,0.000170504136176368,not_significant,endothelial
ADIPOQ,-0.00157903210818973,0.000376883453242918,2.79312051987485e-05,0,5,0.0509952556388985,0.044475072225609,1,4,0.8,0.225767180962988,0.00155243195006636,-0.00169942393892728,,1,1,,-0.00169942393892728,not_significant,endothelial
ADIRF,0.00136022144681602,0.000774934332079638,0.0792125922901259,0.761726266163548,5,0.207956744149063,0.157412070290758,4,1,0.8,0.635036418454525,0.33185539765599,0.000836712892850208,,1,1,,0.000836712892850208,not_significant,endothelial
ADM2,-0.00122632747723273,0.00132762193336123,0.35564131709082,0.796918240976413,5,0.0481592409022238,0.0427522595351056,3,2,0.6,0.246353514164654,0.697350293924473,2.01034269999911e-05,,1,1,,2.01034269999911e-05,not_significant,endothelial
ADORA2A,-0.0013996564920614,0.000317328049513181,1.0301050129623e-05,0,5,0.072835219592356,0.0620477616687429,1,4,0.8,0.339787963863965,0.000699735619519393,-0.000891326126688386,,1,1,,-0.000891326126688386,not_significant,endothelial
AGR2,-0.00152243811706874,0.0012178763484584,0.211271749133504,0.565788086374743,5,0.0379813936229426,0.0337406239232421,1,4,0.8,0.170969865503848,0.54520861113143,-0.00082657839242636,,1,1,,-0.00082657839242636,not_significant,endothelial
AHI1,-0.000533945071545534,0.000365314335322545,0.14384962420422,0,5,0.0677197911420923,0.0592647565533144,2,3,0.6,0.3376194544335,0.456003308727378,-0.000423324004066845,,1,1,,-0.000423324004066845,not_significant,endothelial
AHR,0.000205268883208052,0.000243656973209322,0.399535963916447,0,5,0.134008322510536,0.107211958970553,1,4,0.8,0.42643227387816,0.733317871757811,-0.000104457983074179,,1,1,,-0.000104457983074179,not_significant,endothelial
AKT1,-0.000166708155484985,0.000522453243772649,0.749660371078927,0.479035128091121,5,0.132391529062525,0.10853719950171,2,3,0.6,0.538311308846916,0.905879304823456,-3.69475717430138e-05,,1,1,,-3.69475717430138e-05,not_significant,endothelial
ALCAM,-0.000602834202036676,0.000531120016033493,0.256365075783038,0.460370068754062,5,0.100850804421002,0.0841792785390548,1,4,0.8,0.429281855195174,0.587477559204022,-1.41526212561877e-05,,1,1,,-1.41526212561877e-05,not_significant,endothelial
ANGPT1,-0.000309281325304059,0.00102385212342815,0.762594000040225,0.620962295858164,5,0.0582045641283893,0.0506506931007978,2,3,0.6,0.284638999908881,0.906581286592379,-0.00128020304508319,,1,1,,-0.00128020304508319,not_significant,endothelial
ANGPT2,-0.00125581300398561,0.000573308546665614,0.0284904422029284,0.490108150568967,5,0.0785602586869517,0.0641946513292163,1,4,0.8,0.468042737894646,0.182332445095658,-0.000981929111079904,,1,1,,-0.000981929111079904,not_significant,endothelial
ANGPTL1,-0.00110912477218475,0.000610934505564194,0.06945384718707,0,5,0.0576214582946805,0.0502531209414509,0,5,1,0.26888845742832,0.307212133371645,-0.000694831037693253,14.6894858049454,0.143799395256653,1,,-0.000694831037693253,not_significant,endothelial
ANXA1,0.000303586910457988,0.000720366010220271,0.673438012360312,0.804200225718485,5,0.172572821967187,0.128468817090302,2,3,0.6,0.61080167064683,0.87253344653223,-0.00042127197804316,,1,1,,-0.00042127197804316,not_significant,endothelial
ANXA2,0.000491984914039015,0.00017865500240707,0.00589029505292379,0.179400494644749,5,0.55278433035596,0.326327228391953,4,1,0.8,0.874763185927582,0.0727489687705263,0.000507391693831448,,1,1,,0.000507391693831448,not_significant,endothelial
ANXA4,-0.000341976132330103,0.000304041616212151,0.2606875645472,0.139535813731948,5,0.0837817063797079,0.0693365845901031,1,4,0.8,0.406773445457987,0.59045195762282,-0.000330375429684521,,1,1,,-0.000330375429684521,not_significant,endothelial
APOA1,-0.000690499614831891,0.000534852479345313,0.196700394432432,0.114162143942006,5,0.046966524424183,0.0420896392695274,2,3,0.6,0.249706807196741,0.528891579872569,-0.000994878307537148,,1,1,,-0.000994878307537148,not_significant,endothelial
APOB,-0.0013378030968188,0.00057412612947779,0.0197979396275213,0.0844376175083457,5,0.0331575180895333,0.0293673301704259,1,4,0.8,0.176196242766579,0.148250713273801,-0.0012035528437444,,1,1,,-0.0012035528437444,not_significant,endothelial
APOD,-0.00162641481333729,0.00232077502714383,0.483423622569943,0.898563182647434,5,0.0874923798669459,0.0677728007633385,2,3,0.6,0.406642527340493,0.793758135315717,-0.000423408204067668,,1,1,,-0.000423408204067668,not_significant,endothelial
APP,0.0001289379557035,0.000448070392713565,0.773528374666213,0.888130837628454,5,1.0428582787776,0.483633279440218,2,3,0.6,1.33275719968042,0.90738889456873,-0.000131542406803117,,1,1,,-0.000131542406803117,not_significant,endothelial
AQP3,-0.000461528115914208,0.00079151050099203,0.559827393126401,0.632763111811567,5,0.0736833735322961,0.0614646558350341,2,3,0.6,0.277414589015721,0.824142183998772,-0.00172694062107684,,1,1,,-0.00172694062107684,not_significant,endothelial
AR,-0.00161758089872098,0.000867955385124256,0.0623683058952646,0.512087947955289,5,0.0423546873757587,0.0362850857430624,0,5,1,0.219945881676717,0.289328092226325,-0.000930691989887618,20.927086509255,0.0216077728061734,0.360508630502999,,-0.000930691989887618,not_significant,endothelial
AREG,-0.000851981930985148,0.000871895001157014,0.328489373001007,0.628006302346344,5,0.0518964192000848,0.0443690529831164,1,4,0.8,0.299183827121877,0.659057792666576,-0.000992000788288893,,1,1,,-0.000992000788288893,not_significant,endothelial
ARF1,-0.00014881508854887,0.000396705315434408,0.707565617128572,0.616987283306152,5,0.364838718227358,0.25394259058019,2,3,0.6,0.739499569273852,0.885388028801674,-0.000292007109542713,,1,1,,-0.000292007109542713,not_significant,endothelial
ARG1,-0.000956436236801215,0.000655523800925838,0.14455376682938,0.255979627647975,5,0.0352513981287604,0.0314612102096531,1,4,0.8,0.17724089306087,0.456713063969237,-0.000749922193094181,,1,1,,-0.000749922193094181,not_significant,endothelial
ARHGDIB,-0.000177818702362877,0.000234986597710286,0.449218537523641,0.136871431300873,5,0.208248297065917,0.155636247979008,3,2,0.6,0.706387168719013,0.771131460622712,0.000156287850652982,,1,1,,0.000156287850652982,not_significant,endothelial
ARTN,-0.000204913150874883,0.000606662899033546,0.735535744561233,0.273101531146224,5,0.0483447745765857,0.0421956585120199,4,1,0.8,0.223391734513488,0.900641102698618,0.000554662862089886,,1,1,,0.000554662862089886,not_significant,endothelial
ATF3,0.000691736491414698,0.0011861602977852,0.559776940473646,0.87761105381143,5,0.131490365501339,0.0908584908160831,3,2,0.6,0.290907569609953,0.824142183998772,0.000323477457049188,,1,1,,0.000323477457049188,not_significant,endothelial
ATG10,-0.000789047054410178,0.00097303803277546,0.417416894834246,0.575783456801163,5,0.0715364838718227,0.061862227994381,2,3,0.6,0.298158246111928,0.748987673561072,-0.000944519220128677,,1,1,,-0.000944519220128677,not_significant,endothelial
ATG12,-0.000218793777020553,0.000184512842955674,0.235704614413705,0,5,0.224972832569111,0.17005486495799,1,4,0.8,0.442474198784723,0.574648373455484,-0.000463589749718266,,1,1,,-0.000463589749718266,not_significant,endothelial
ATG5,0.000182696872770509,0.000322954628141456,0.571594704428598,0,5,0.0760423016777545,0.0654138726178802,4,1,0.8,0.342348478321992,0.828638054743288,0.000105820899101723,,1,1,,0.000105820899101723,not_significant,endothelial
ATM,0.000707674494174108,0.0011855442965068,0.550561135653517,0.448040623504411,5,0.0646452331098094,0.0550239868536139,3,2,0.6,0.274469079897302,0.82345163068168,0.000154152337892853,,1,1,,0.000154152337892853,not_significant,endothelial
ATR,-0.000179112073461738,0.000413007712510373,0.664522786215473,0,5,0.0577539823477961,0.0497495295396114,2,3,0.6,0.326545378966783,0.86718723403985,-0.000190275710875021,,1,1,,-0.000190275710875021,not_significant,endothelial
AXL,-0.000694380345649733,0.000828537497488945,0.401986018843617,0.365205127354906,5,0.0624718386387129,0.0527975827612712,2,3,0.6,0.303118539427963,0.733317871757811,-0.00119981806805718,,1,1,,-0.00119981806805718,not_significant,endothelial
AZGP1,-0.000183508227158057,0.000834845297739885,0.826018308148126,0.547305557927456,5,0.0414270190039492,0.0364441146068011,1,4,0.8,0.207072116849072,0.932949419297943,-0.00140373607870654,,1,1,,-0.00140373607870654,not_significant,endothelial
AZU1,-0.000403475095246278,0.000287631263608172,0.160691048805965,0,5,0.0921837313472395,0.0777386095576347,2,3,0.6,0.264163488223681,0.477553710670227,-0.000487950655284381,,1,1,,-0.000487950655284381,not_significant,endothelial
B2M,0.00068199916696785,0.000479685356764834,0.155094897590909,0.965379536726462,5,3.37329375281614,0.736409658352991,3,2,0.6,1.64948466250226,0.473290970455154,2.12505913789724e-05,,1,1,,2.12505913789724e-05,not_significant,endothelial
B3GNT7,-0.000460840836706857,0.0010664990126623,0.665664228022177,0.526600485893358,5,0.0390945956691139,0.0347213019162978,2,3,0.6,0.212862317548781,0.86718723403985,-0.000410655326895931,,1,1,,-0.000410655326895931,not_significant,endothelial
BAG3,-0.00011844638539503,0.0006574203626781,0.85702035303218,0.627304006223587,5,0.139706856794508,0.107662540751146,2,3,0.6,0.445582244292273,0.945575690465291,-0.00041378992110325,,1,1,,-0.00041378992110325,not_significant,endothelial
BATF3,-0.000716369112831973,0.000845505573178219,0.396846222173844,0.524179111787607,5,0.0587346603408519,0.0506506931007978,2,3,0.6,0.285358619023783,0.733317871757811,-0.000505274666756949,,1,1,,-0.000505274666756949,not_significant,endothelial
BAX,-0.000240739874583274,0.000396889600591053,0.54413874039089,0.39985546364214,5,0.200455882742718,0.155185666198415,2,3,0.6,0.637526349202175,0.82345163068168,-0.000214278422233465,,1,1,,-0.000214278422233465,not_significant,endothelial
BCL2,0.000116130480783528,0.000379442602968781,0.759562418658034,0,5,0.114633305945029,0.094966736462668,3,2,0.6,0.391115782245982,0.906581286592379,0.000400675387808534,,1,1,,0.000400675387808534,not_significant,endothelial
BCL2L1,0.000445520530401246,0.000489070161450127,0.362319492297599,0.683865214497805,5,0.314585597285907,0.221103130218135,3,2,0.6,0.912155593609302,0.70005253743473,0.000117187963572809,,1,1,,0.000117187963572809,not_significant,endothelial
BECN1,-0.000566986794984797,0.000491996198635988,0.249148079115669,0,5,0.101195366959103,0.0848949084258793,2,3,0.6,0.4509722101559,0.584439433508798,-0.000473309410438158,,1,1,,-0.000473309410438158,not_significant,endothelial
BEST1,-0.000252419237796939,0.000714504971950187,0.723879669488146,0.330508303564686,5,0.0493254525696414,0.0431233268838294,2,3,0.6,0.225184162101015,0.895200995686902,-0.000630442546991013,,1,1,,-0.000630442546991013,not_significant,endothelial
BGN,0.000337073691157096,0.000512337040778828,0.510593420029557,0.921155148662457,5,1.54745686342071,0.539531925044396,2,3,0.6,1.86090519072304,0.811997228174095,-0.000267802437194745,,1,1,,-0.000267802437194745,not_significant,endothelial
BID,-0.000213297061132615,0.000460568778425097,0.643280769523973,0.357355345439699,5,0.152164117787378,0.122425720268229,2,3,0.6,0.527876814719039,0.856904783525318,-0.000370456353057802,,1,1,,-0.000370456353057802,not_significant,endothelial
BIRC5,-0.000300427277747108,0.000350840660691196,0.391828046925889,0,5,0.06414164170797,0.0548914628004983,1,4,0.8,0.318920324912033,0.732079514001022,-0.00011684386396015,,1,1,,-0.00011684386396015,not_significant,endothelial
BMP1,0.00018937085497497,0.000209794400334723,0.366711833973279,0,5,0.182697659625222,0.141058602136288,4,1,0.8,0.637607160734165,0.703110794573767,0.000159103079497221,,1,1,,0.000159103079497221,not_significant,endothelial
BMP2,-0.000595438606651467,0.000743145639536161,0.422992255547253,0.31457657713494,5,0.0704497866362745,0.0588936892045906,1,4,0.8,0.327434901856547,0.753306432631905,-0.000928300250725781,,1,1,,-0.000928300250725781,not_significant,endothelial
BMP3,-0.0017721941554157,0.000400537043713436,9.66457785836614e-06,0,5,0.0561106840891622,0.0489013755996713,0,5,1,0.308765312275976,0.000699735619519393,-0.00142880558769195,36.323882980958,7.40404853382122e-05,0.00207095592813647,,-0.00142880558769195,linear,endothelial
BMP4,-0.000517232275267087,0.000288467817495122,0.0729676702686171,0,5,0.0921572265366164,0.0763338545946089,2,3,0.6,0.385268399896936,0.313992101472646,-0.000541617205389374,,1,1,,-0.000541617205389374,not_significant,endothelial
BMP5,-0.00137768940631961,0.00038339992138606,0.000326455904742828,0,5,0.0496170054864958,0.0437329375281614,1,4,0.8,0.230655265629106,0.0104169232218656,-0.00106594595746477,,1,1,,-0.00106594595746477,not_significant,endothelial
BMP6,-0.00021434677777119,0.000495058688728881,0.665034778154403,0.087551868748287,5,0.0707943491743751,0.0586551459089825,2,3,0.6,0.268520229882893,0.86718723403985,-0.000230214504987654,,1,1,,-0.000230214504987654,not_significant,endothelial
BMP7,-0.00117351951147745,0.00110739493693795,0.289275720710279,0.684321355875999,5,0.0433088605581913,0.03745129741048,3,2,0.6,0.267840388893384,0.618204967180844,0.000195839789483641,,1,1,,0.000195839789483641,not_significant,endothelial
BMPR1A,-0.000519940006341821,0.000346300631741232,0.13324897064866,0,5,0.063929603222985,0.0552625301492221,2,3,0.6,0.273522800871422,0.433971818790672,-0.000596465235958444,,1,1,,-0.000596465235958444,not_significant,endothelial
BMPR2,-0.000161092767793205,0.000246643714507477,0.513666308965802,0,5,0.256513557210634,0.18945638633412,2,3,0.6,0.560153678706643,0.814889455823314,-0.000242650182157402,,1,1,,-0.000242650182157402,not_significant,endothelial
BMX,0.000204201150834707,0.000453717660593664,0.652665619731486,0,5,0.0638765936017387,0.0536457367012113,3,2,0.6,0.32537866375761,0.864463794379726,0.000169270113845987,,1,1,,0.000169270113845987,not_significant,endothelial
BRCA1,-0.00104198997205474,0.000392331950508707,0.00790997292701473,0,5,0.0485833178721938,0.0423811921863818,2,3,0.6,0.252873821277314,0.0872706690968824,-0.000181183223467013,,1,1,,-0.000181183223467013,not_significant,endothelial
BST1,-0.000304956290865276,0.000403792322120479,0.450110671136292,0,5,0.0481592409022238,0.0417715815420499,2,3,0.6,0.278469044326353,0.771270717568674,-0.000198537913336102,,1,1,,-0.000198537913336102,not_significant,endothelial
BST2,0.000123659218210303,0.00047040150122051,0.792642954723233,0.651838146451532,5,0.231599035224893,0.17395107211959,4,1,0.8,0.603343354904573,0.915921567365485,0.000332506007537054,,1,1,,0.000332506007537054,not_significant,endothelial
BTG1,0.000153272552842687,0.000474237966077741,0.746545629716103,0.734608464972429,5,0.419014551141032,0.275146439078693,1,4,0.8,0.899604195763729,0.905567466658181,-2.51432570868943e-05,,1,1,,-2.51432570868943e-05,not_significant,endothelial
BTK,-0.0014936577725019,0.000472010599215519,0.00155372022044864,0.273860013786109,5,0.0618887328050041,0.0522939913594317,1,4,0.8,0.26523108568035,0.031740817666052,-0.000971123853857535,,1,1,,-0.000971123853857535,not_significant,endothelial
C11orf96,0.0012008245411142,0.000904744752734867,0.184425241711744,0.896817664606564,5,0.375281613612871,0.216385273927218,3,2,0.6,0.747062184848423,0.517369925863919,0.00237785076828479,,1,1,,0.00237785076828479,not_significant,endothelial
C1QA,0.000864222614156952,0.000759411403143144,0.255113643650599,0.837184108235777,5,0.192451429934533,0.135413077473561,3,2,0.6,0.669118178323859,0.587440859834673,0.000512864405770655,,1,1,,0.000512864405770655,not_significant,endothelial
C1QB,0.000327109107370624,0.000597609904305168,0.584129878424814,0.600917935679766,5,0.112698454769541,0.0844708314559093,3,2,0.6,0.509401549141318,0.834095366939937,0.000574391351437486,,1,1,,0.000574391351437486,not_significant,endothelial
C1QC,0.000738186592356133,0.000661867172515722,0.264717914765173,0.654795043740086,5,0.175620875188847,0.127885711256593,4,1,0.8,0.614331278308156,0.591899957687921,0.0012778415159043,,1,1,,0.0012778415159043,not_significant,endothelial
C5AR2,0.000111483919576205,0.00122556071959311,0.927519890308792,0.694876467757126,5,0.0477086591216306,0.0415330382464417,3,2,0.6,0.267448557915942,0.967160422347728,0.0013739285210278,,1,1,,0.0013739285210278,not_significant,endothelial
C9orf16,0.000261777094415113,0.000547022211081757,0.632259296300636,0.699170859234792,5,0.251080071032892,0.188396193909195,2,3,0.6,0.739692674956359,0.851669392042359,-0.000308656759565271,,1,1,,-0.000308656759565271,not_significant,endothelial
CALB1,-0.000856236153524423,0.000462070251546027,0.0638761620310537,0.0823250008705465,5,0.0592647565533144,0.0514193326088685,1,4,0.8,0.273304976771186,0.294884612094816,-0.00205325888993253,,1,1,,-0.00205325888993253,not_significant,endothelial
CALD1,-0.000229667825165173,0.000646734826783429,0.722500442932288,0.857464821196444,5,0.639561080336081,0.361737655384452,2,3,0.6,1.10352174210671,0.895200995686902,-0.000638452936072922,,1,1,,-0.000638452936072922,not_significant,endothelial
CALM1,-0.000402034814784667,0.000705745156234457,0.568908297011792,0.803170194120919,5,0.195154920618092,0.149010045323226,2,3,0.6,0.639654900452877,0.828638054743288,-0.000609559499848852,,1,1,,-0.000609559499848852,not_significant,endothelial
CALM2,-0.000219866707233873,0.000314219882010237,0.484100650350279,0.388330887396687,5,0.348962336664105,0.243128627845954,2,3,0.6,0.732075342338125,0.793758135315717,-0.000144443424568935,,1,1,,-0.000144443424568935,not_significant,endothelial
CALM3,-0.000167564243728196,0.000443954196087384,0.705849705068829,0.558438534242434,5,0.206472474754168,0.162023907339182,3,2,0.6,0.663652205246828,0.884404571173197,0.000275245931536225,,1,1,,0.000275245931536225,not_significant,endothelial
CAMP,-8.17049363670509e-05,0.00081452104502688,0.920097896715808,0.56445801295867,5,0.0514988470407379,0.0450581780593178,3,2,0.6,0.289476185128579,0.964915291817251,0.000696622488429615,,1,1,,0.000696622488429615,not_significant,endothelial
CASP3,-0.00183046016379265,0.000617876165485105,0.00305148563238697,0.268435211825723,5,0.0888441252087254,0.0737893927747886,0,5,1,0.455680325485538,0.0455520631033115,-0.00190311887144034,38.8884186954068,2.65564478734077e-05,0.000814683287987442,,-0.00190311887144034,linear,endothelial
CASP8,-0.00090080633452164,0.000668542817142261,0.177845786736382,0.432563360098914,5,0.0828010283866522,0.0707943491743751,1,4,0.8,0.336806672536218,0.505998394987158,-0.000441833741824042,,1,1,,-0.000441833741824042,not_significant,endothelial
CASR,-0.000102264193391203,0.00101117527533637,0.919444093726073,0.423484405444692,5,0.0499615680245965,0.0439714808237695,3,2,0.6,0.307529318164558,0.964915291817251,0.00014942176182615,,1,1,,0.00014942176182615,not_significant,endothelial
CAV1,0.00127553245285716,0.000577452204453177,0.0271818046242616,0.930216775211983,5,0.633517983514008,0.347451562458586,5,0,1,1.10476196372535,0.177054083545704,0.000640255031503489,85.7940479515301,3.63898643624483e-14,3.14606918260803e-12,,0.000640255031503489,linear,endothelial
CCL11,-0.00138244639262847,0.000857452413342688,0.106902795165419,0.526745135309024,5,0.049457976622757,0.0439979856343926,2,3,0.6,0.254284299800802,0.394364511458139,-0.00112482395539494,,1,1,,-0.00112482395539494,not_significant,endothelial
CCL13,-5.72131409174268e-05,0.000383212654075417,0.881317961945489,0,5,0.057515439052188,0.049457976622757,2,3,0.6,0.351500663000178,0.9513432256642,-0.000111475829291312,,1,1,,-0.000111475829291312,not_significant,endothelial
CCL15,0.000304663391078315,0.000254337249552138,0.230966972294072,0,5,0.12396299928437,0.101195366959103,3,2,0.6,0.31212155002959,0.574648373455484,0.00032868930084098,,1,1,,0.00032868930084098,not_significant,endothelial
CCL18,0.00180640665407232,0.00140947244544233,0.199976334737711,0.745767011936274,5,0.0615706750775266,0.0510747700707678,4,1,0.8,0.293498126021531,0.529742324054493,0.000351403437073534,,1,1,,0.000351403437073534,not_significant,endothelial
CCL19,0.00249471873600256,0.000980213778607422,0.0109253901225,0.805972005859144,5,0.422142118794561,0.145299371835988,4,1,0.8,0.434211306888109,0.104949959661591,0.00299484410970741,,1,1,,0.00299484410970741,not_significant,endothelial
CCL2,6.56876230809299e-05,0.0008966456311388,0.941599785810436,0.753886694820692,5,0.133080654138726,0.0932439237721646,3,2,0.6,0.467535089608254,0.972830420825776,1.68396709864809e-05,,1,1,,1.68396709864809e-05,not_significant,endothelial
CCL20,0.000292723479396181,0.00102744426652378,0.775717319962542,0.655068616613239,5,0.0635850406848843,0.0520024384425773,3,2,0.6,0.237904680089777,0.90738889456873,0.000415351943653464,,1,1,,0.000415351943653464,not_significant,endothelial
CCL21,0.000603023290320602,0.00153212289529665,0.693886155892238,0.98129469460651,5,0.728935301757269,0.196188608232394,4,1,0.8,3.53220735403101,0.879363507922624,0.00147280081438615,,1,1,,0.00147280081438615,not_significant,endothelial
CCL23,-0.00143140981067136,0.000892507080179087,0.108756426251911,0.717770720177314,5,0.0702642529619126,0.0578600015902886,2,3,0.6,0.271490558953569,0.395131567262821,-0.00221954320449265,,1,1,,-0.00221954320449265,not_significant,endothelial
CCL26,-0.000354864552227387,0.00105600306406688,0.736836930706427,0.658996471338303,5,0.0594767950382995,0.0509422460176522,2,3,0.6,0.292919946786047,0.900641102698618,-0.000250869889852266,,1,1,,-0.000250869889852266,not_significant,endothelial
