gene,sample_id,coef,se,n_cells,pval,dispersion
EPHA3,Lung5,-0.000250209214705677,0.000264919165144836,37735,0.344927576324951,0.501762904798867
EPHA3,Lung6,0.00177429789677536,0.00147733008835901,3252,0.229744778698165,0.311725789445061
EPHA3,Lung9,0.00131315414614372,0.00066347662787536,21893,0.0477932886584208,0.228726892716793
EPHA3,Lung12,0.000186539639695176,0.000388590925001069,16548,0.631198123519348,0.577804120032844
EPHA3,Lung13,0.000141209327324618,0.000733148005871653,13609,0.847266880574351,0.275571919133954
EPHA4,Lung5,-0.000635891149583349,0.000387962846040059,37735,0.101202499780848,0.294716282534407
EPHA4,Lung6,-0.00370574838022251,0.00305850148496242,3252,0.22565702228126,0.11375845956767
EPHA4,Lung9,-0.00178889378273149,0.000708462221392392,21893,0.0115685894572464,0.208126301607045
EPHA4,Lung12,0.000621794371437838,0.000458108224490242,16548,0.174683079798223,0.474827928915006
EPHA4,Lung13,-0.000743197354028771,0.0010014165907862,13609,0.457998859616951,0.171149016492106
EPHA7,Lung5,0.000250719297300436,0.000413584509576692,37735,0.544374941149974,0.28120633272777
EPHA7,Lung6,-0.000147374407965886,0.00262890903063322,3252,0.955294685621385,0.125607144198048
EPHA7,Lung9,0.000816123802189999,0.000791728594998972,21893,0.302628713919026,0.180522698673572
EPHA7,Lung12,-8.9172078408982e-05,0.000477454335349802,16548,0.851844365325446,0.447191075061474
EPHA7,Lung13,-0.00112696287111174,0.000924268558789378,13609,0.222729438408517,0.194373654553797
EPHB2,Lung5,0.00101356095641157,0.000282173836053449,37735,0.000328183162251284,0.464104893256388
EPHB2,Lung6,0.00150901923555015,0.00164530416777179,3252,0.359054961918315,0.252838405318954
EPHB2,Lung9,-0.000558194551590486,0.000571238274935097,21893,0.328487036811515,0.277536430811929
EPHB2,Lung12,0.000153690786169988,0.000431604101320875,16548,0.721771636028393,0.496910231807761
EPHB2,Lung13,0.000980993372180062,0.000760945766606014,13609,0.19733674563694,0.252866161822747
EPHB3,Lung5,-2.46463119823784e-05,0.000229485936857019,37735,0.9144733056189,0.584651265539694
EPHB3,Lung6,0.0012255575832997,0.00122809943440198,3252,0.318313179204915,0.370429864813462
EPHB3,Lung9,0.0003104308685732,0.000487756192748916,21893,0.524485244841291,0.341408625363151
EPHB3,Lung12,-0.000471095603672206,0.000348567151229041,16548,0.176528800609023,0.660174431634942
EPHB3,Lung13,0.00115688014676197,0.00059894360808231,13609,0.0534170068661302,0.366467242906508
EPHB4,Lung5,-0.00108791754339559,0.000245573157215674,37735,9.41824658230923e-06,0.511660874806575
EPHB4,Lung6,-0.000705453036316695,0.00125109923258487,3252,0.572844940873738,0.357363737715257
EPHB4,Lung9,-0.000347638628460741,0.000418086370295441,21893,0.405691482755476,0.409084581433087
EPHB4,Lung12,0.000159241960532509,0.000376508401146043,16548,0.672336136088276,0.58269033347679
EPHB4,Lung13,-0.000641163386877408,0.000560976221622757,13609,0.25306259732031,0.381428871065831
EPHB6,Lung5,0.0012975319092478,0.000359514423269479,37735,0.000307233473086083,0.346759426100832
EPHB6,Lung6,-0.000567196519308092,0.00188732992440613,3252,0.763774025067057,0.225857985491522
EPHB6,Lung9,0.00132963578424661,0.000678048164949192,21893,0.0498818904324485,0.222800960679472
EPHB6,Lung12,-0.000167277840662916,0.000488978034231195,16548,0.732278014970745,0.428592796459201
EPHB6,Lung13,0.000893951354360472,0.000748053347546398,13609,0.232072612982698,0.258718890665531
EPOR,Lung5,-0.000178096514974664,0.000302701314001081,37735,0.556292520780116,0.415302661671629
EPOR,Lung6,0.00392542778905288,0.00151546098391365,3252,0.00959053394543335,0.261448758204595
EPOR,Lung9,9.56069750190792e-05,0.000488193607504805,21893,0.844736781343782,0.349999102193146
EPOR,Lung12,-9.86826541339508e-05,0.000386655351535768,16548,0.798552235277486,0.568637356850703
EPOR,Lung13,0.00012262472955149,0.000623761695681944,13609,0.844149127218632,0.328190863091495
ERBB2,Lung5,-0.000397596096558501,0.000244889665823961,37735,0.104467105060039,0.525288894844577
ERBB2,Lung6,-0.0011051399271803,0.00156286623471501,3252,0.479489540357666,0.277595464480883
ERBB2,Lung9,0.000886489876494234,0.000560983025500938,21893,0.114051073847889,0.286462336448877
ERBB2,Lung12,0.000366801225880662,0.000322211449170381,16548,0.254959048366404,0.684353272761073
ERBB2,Lung13,-0.00155328393668811,0.000652850643309553,13609,0.0173486958878856,0.310814266660077
ERBB3,Lung5,-0.00217826481590551,0.000329070061006646,37735,3.60522936268188e-11,0.34412173552174
ERBB3,Lung6,0.00200491433989305,0.00190144955163957,3252,0.291693580853877,0.196592269918067
ERBB3,Lung9,0.000857386123580984,0.000668613195854993,21893,0.199725144092636,0.22526040288055
ERBB3,Lung12,0.00018845371060426,0.000456001603571136,16548,0.679405709822837,0.470407954293924
ERBB3,Lung13,-0.00294844930386075,0.00085109339343247,13609,0.000531598279217251,0.2178664782858
ESAM,Lung5,-0.000586158303654222,0.000248915141547183,37735,0.0185300873422762,0.533322584667006
ESAM,Lung6,-0.000711627507913519,0.00136073410969169,3252,0.600992884852933,0.318018586574193
ESAM,Lung9,0.00256947639307252,0.000576704458469384,21893,8.37184120504255e-06,0.275082634565146
ESAM,Lung12,-6.66375934118591e-06,0.000446105859856574,16548,0.988081947692105,0.48328200112452
ESAM,Lung13,0.00344524046794693,0.000673748368297489,13609,3.1617369156478e-07,0.329250932860788
ESR1,Lung5,0.000102024777118833,0.000280175067297451,37735,0.715748596422942,0.450621608426129
ESR1,Lung6,0.00342125381008302,0.00164833896219224,3252,0.0379331257531417,0.244032027545195
ESR1,Lung9,-0.00208024490283192,0.000572779606179914,21893,0.000281405647089823,0.277824767947336
ESR1,Lung12,0.00038573067548985,0.000394885571246224,16548,0.328660088783196,0.552354945230222
ESR1,Lung13,-0.00220036916553548,0.000602409348597902,13609,0.000259583712471007,0.346939133174671
ETS1,Lung5,0.000128994344723134,0.000192633413561454,37735,0.503089606894151,0.729584458369803
ETS1,Lung6,0.00303940510918455,0.000922068976433462,3252,0.000979714470908695,0.505403146125455
ETS1,Lung9,-0.00148607829000093,0.000464003191614235,21893,0.00136130173096734,0.353198385143829
ETS1,Lung12,0.000192150710418041,0.000355971225778406,16548,0.589339921891261,0.621315223604102
ETS1,Lung13,0.00154055173830294,0.000411918230570624,13609,0.000184060148749042,0.575748750293437
ETV4,Lung5,-0.00117009109448586,0.000297119398597435,37735,8.21233892415181e-05,0.403672620933469
ETV4,Lung6,-0.0024182304754041,0.00186896861097597,3252,0.19570514199041,0.221683923826733
ETV4,Lung9,-0.000476348672501263,0.00050303797544274,21893,0.343667437069876,0.33237583441768
ETV4,Lung12,-0.00105938080681296,0.000381996846543454,16548,0.00554958706190192,0.566777708662772
ETV4,Lung13,-0.00263892049072495,0.000671668479525005,13609,8.53341509449648e-05,0.303354261844915
ETV5,Lung5,-0.00144186497089359,0.000218451861678996,37735,4.10109377960417e-11,0.580874340747395
ETV5,Lung6,-0.00174527060798421,0.00109078665825592,3252,0.109596152085979,0.439355479703689
ETV5,Lung9,-0.00259046059623435,0.000421104730358997,21893,7.67134810621162e-10,0.416015731025824
ETV5,Lung12,-0.000898956121093581,0.000363479108989021,16548,0.0133909603617764,0.619041213452801
ETV5,Lung13,0.000697051336924987,0.000504705004859261,13609,0.16724623307552,0.439155007684424
EZH2,Lung5,-0.000715833763190163,0.000287193971507379,37735,0.0126843861572934,0.435671764494533
EZH2,Lung6,-0.000397507046684327,0.00135501179506359,3252,0.769246552852397,0.334085231462901
EZH2,Lung9,-0.00190634222820269,0.000446084175291287,21893,1.92425371373279e-05,0.390426373235116
EZH2,Lung12,0.000300259185834758,0.000398852291216386,16548,0.451565313508986,0.553710933067433
EZH2,Lung13,-0.000941737181977849,0.00068065959959689,13609,0.166491519070549,0.298443774057962
EZR,Lung5,-3.25261647482227e-05,0.000199243916543778,37735,0.870323198802044,0.691261261813963
EZR,Lung6,-0.000584142199465234,0.000898768550581392,3252,0.515733445942735,0.557721455605819
EZR,Lung9,-0.000196663776804949,0.000471200331095239,21893,0.676409510273685,0.346650398430251
EZR,Lung12,-0.00118217614392992,0.000454709334850379,16548,0.00932644696833912,0.474508470625012
EZR,Lung13,-0.00380194134981,0.00047335444742713,13609,9.5965059013386e-16,0.45844701245428
FABP4,Lung5,-0.000121844236432307,0.000436618721634274,37735,0.780196290771317,0.258388780102891
FABP4,Lung6,0.00183390227516826,0.00286389322568799,3252,0.521943209331424,0.115236906553149
FABP4,Lung9,0.00108587459399612,0.000895903469036863,21893,0.225495465698654,0.151668092221414
FABP4,Lung12,-6.39744208517262e-05,0.000552378731282462,16548,0.907798189315692,0.376530021945633
FABP4,Lung13,0.000535294645205997,0.00105696696909599,13609,0.612544949283751,0.158540264721546
FABP5,Lung5,9.77573915838762e-05,0.00021807452475974,37735,0.653954628363529,0.621243608680623
FABP5,Lung6,-0.00315056927263261,0.000794103654969847,3252,7.26447002565295e-05,0.690127766049845
FABP5,Lung9,-0.000843906513449984,0.00043862045974538,21893,0.0543543694532633,0.388605568538687
FABP5,Lung12,-0.000333466713698286,0.000295117181497469,16548,0.258498643752622,0.759095337496504
FABP5,Lung13,-0.000474780276487593,0.00048516563332597,13609,0.327780524510667,0.453287051523902
FAS,Lung5,0.000885687556885763,0.000200110567413833,37735,9.600055658078e-06,0.709851403827913
FAS,Lung6,0.0028253038171721,0.00100341416639822,3252,0.00486725188687932,0.465293328133561
FAS,Lung9,0.000773571553818065,0.000440370360398231,21893,0.0789794368059186,0.375552829056023
FAS,Lung12,0.000744383131982,0.00039723588135149,16548,0.0609432329392278,0.551746531905703
FAS,Lung13,0.00077349157692692,0.000543967172704384,13609,0.155042124492943,0.407203196795238
FASLG,Lung5,4.51911995073859e-05,0.000413219396775749,37735,0.91291402927153,0.277081806955241
FASLG,Lung6,0.000226745387474135,0.00259205157495033,3252,0.930292215855285,0.131923899439164
FASLG,Lung9,0.00147611513866774,0.000759784924699774,21893,0.0520395345673693,0.189263815995949
FASLG,Lung12,0.000566739615832273,0.000474695081026273,16548,0.232516132682182,0.454680646372732
FASLG,Lung13,-0.000346757566951392,0.000962185861967781,13609,0.718559075212243,0.182378686885618
FASN,Lung5,-0.000537648668470278,0.000297255548580678,37735,0.0704962855067877,0.41867810861399
FASN,Lung6,0.000901320292681635,0.00169551770714368,3252,0.595009978072866,0.241419257454327
FASN,Lung9,-0.000523740516904164,0.000528438203180645,21893,0.321631751035983,0.312857052202222
FASN,Lung12,-0.000672647032803182,0.00042114296228881,16548,0.110222459019939,0.511967488045195
FASN,Lung13,-0.00279991782161745,0.00067601728057352,13609,3.4461422368209e-05,0.297419306592914
FCER1G,Lung5,-0.00030565825971099,0.000260753906624979,37735,0.241112873325639,0.50936768034375
FCER1G,Lung6,0.000246206145417265,0.00119799491891752,3252,0.837169636672107,0.381061227447708
FCER1G,Lung9,0.000806104497239711,0.000565966542347556,21893,0.154360490585547,0.280038926343878
FCER1G,Lung12,-0.000833807344283551,0.000441433873932097,16548,0.0589104213338994,0.48834695317994
FCER1G,Lung13,0.000777425865496634,0.000379060605096379,13609,0.040273995714971,0.614330195457343
FCGBP,Lung5,-0.000286695634815025,0.000414708158627169,37735,0.489365086186851,0.280422992488958
FCGBP,Lung6,0.00120664918565765,0.00258892699538982,3252,0.641157660194112,0.136136390066864
FCGBP,Lung9,-0.000378781758276942,0.000777345652057,21893,0.626062864146308,0.183211111850723
FCGBP,Lung12,-0.000541150328264803,0.000485524491652125,16548,0.265035354084635,0.44224685214888
FCGBP,Lung13,0.000358523386634415,0.00078058758623889,13609,0.646019200075549,0.262144103298993
FCGR3A,Lung5,-0.000463229979673882,0.000191982301818321,37735,0.0158270920626228,0.797937989248186
FCGR3A,Lung6,-0.000808322548309775,0.00111725308602247,3252,0.469378283736717,0.476786648059234
FCGR3A,Lung9,0.00143744444638729,0.000436294263675094,21893,0.000985382667610263,0.397655288406961
FCGR3A,Lung12,0.000998555494892671,0.00036533220586131,16548,0.00627068516376494,0.618051076324096
FCGR3A,Lung13,0.000500616894776855,0.000256713264364024,13609,0.0511640351084918,0.959431701367598
FCRLA,Lung5,0.000517392587531428,0.000335093458547499,37735,0.122582341252769,0.380083431733947
FCRLA,Lung6,0.00295787042915016,0.00208385353131044,3252,0.155775619283407,0.174119867481839
FCRLA,Lung9,0.00118527867034706,0.000686785647753724,21893,0.0843771111714641,0.221129376438795
FCRLA,Lung12,-0.000163048157986953,0.000399621244091064,16548,0.683268732248215,0.545760670398386
FCRLA,Lung13,0.000960246397653849,0.000841612985603785,13609,0.253886744247048,0.226214992078813
FES,Lung5,-0.00012781785631926,0.000270161156257105,37735,0.636129654640922,0.479657612877858
FES,Lung6,0.000469450743888042,0.00134065368608292,3252,0.726214454388818,0.338895751503966
FES,Lung9,0.00117631757708946,0.000486344846279917,21893,0.0155764943189064,0.344899647761416
FES,Lung12,0.000591234870987418,0.000390764773899343,16548,0.130274609395702,0.570223185955025
FES,Lung13,0.00159742754896636,0.000631798590784321,13609,0.011458992689053,0.332969890511953
FFAR2,Lung5,-0.00114086887367043,0.000342834977455658,37735,0.000875505991308152,0.345571331201943
FFAR2,Lung6,0.00280445419021533,0.00212720156899557,3252,0.187377387020144,0.176696798679011
FFAR2,Lung9,0.00149569685535695,0.000639229532188496,21893,0.0192918389711739,0.2490440961288
FFAR2,Lung12,-0.000753120884443941,0.000412608642885479,16548,0.0679607677088748,0.543630522220444
FFAR2,Lung13,-0.000411809463210198,0.000921931381903825,13609,0.655105220794723,0.198587488684443
FFAR3,Lung5,-0.000150422950174243,0.000334618705025697,37735,0.653045484215785,0.36657545024369
FFAR3,Lung6,-0.000949229572106552,0.0019455966004298,3252,0.6256305080564,0.203976356791743
FFAR3,Lung9,0.000600994851168411,0.000658521405454116,21893,0.361430411058971,0.233109974006624
FFAR3,Lung12,0.000202033098272504,0.000387676372202989,16548,0.602270265386286,0.574688273165058
FFAR3,Lung13,-0.000523935370538711,0.000850727132147739,13609,0.537981834544057,0.219298724869601
FFAR4,Lung5,0.000273788516555482,0.000365438484431972,37735,0.453733364394017,0.333060188462007
FFAR4,Lung6,0.00209005167219301,0.00204517885858251,3252,0.306808931212403,0.17987914951103
FFAR4,Lung9,0.000963501152032623,0.000678184434356528,21893,0.155402051513678,0.227615321608297
FFAR4,Lung12,-0.000481981905290408,0.000423519747901665,16548,0.25510428152568,0.515613822863042
FFAR4,Lung13,0.000756263977034085,0.000863873800385787,13609,0.381338133908983,0.221336193191597
FGF1,Lung5,-0.00193162425275093,0.000279725026512402,37735,5.00482280701227e-12,0.431978054270216
FGF1,Lung6,0.00011955242956855,0.00153762918579441,3252,0.938026009491056,0.285474135031075
FGF1,Lung9,0.000219716545096469,0.00056512921924669,21893,0.697431556523679,0.286722835303371
FGF1,Lung12,-0.000873212391864988,0.000339026009948471,16548,0.0100051823532518,0.672996266699141
FGF1,Lung13,-0.00155359203133556,0.000566890817515202,13609,0.00613366458806556,0.378997542291132
FGF12,Lung5,-5.51664068192236e-06,0.00039592219356401,37735,0.988882916704317,0.295873167382844
FGF12,Lung6,-0.00719445849734768,0.0021379888541086,3252,0.000765273109818256,0.203581527277276
FGF12,Lung9,0.000318969088698306,0.000714857723053766,21893,0.655453214694827,0.210511557613666
FGF12,Lung12,-4.19474724342579e-05,0.000467575304609383,16548,0.928515473524331,0.466258048691599
FGF12,Lung13,-0.00015752515618779,0.000816475869810352,13609,0.84701142377843,0.239241835559481
FGF13,Lung5,-0.000811410224539481,0.00035335488699817,37735,0.0216585081298677,0.335929209954419
FGF13,Lung6,-0.000117719244002969,0.00209263793189336,3252,0.955139467341365,0.181826587279787
FGF13,Lung9,0.000909509609303155,0.000681083100096055,21893,0.181749673375368,0.22847038188551
FGF13,Lung12,-0.000679617133506374,0.000445784896965828,16548,0.127373745698371,0.487029334514495
FGF13,Lung13,0.000807554079227485,0.000735778547866561,13609,0.272400837879697,0.278730131439493
FGF18,Lung5,0.000212569640181365,0.000287043256716067,37735,0.458966848730634,0.441201262811765
FGF18,Lung6,0.000925579440644283,0.00141128935234627,3252,0.51192733571332,0.303220536021226
FGF18,Lung9,-0.00194153815255262,0.000544034403422953,21893,0.000358649802784606,0.291924758919391
FGF18,Lung12,-0.000345436461872604,0.000395854158997461,16548,0.382861688113946,0.547416476914448
FGF18,Lung13,-0.000206148988818674,0.00067747180642429,13609,0.760905734167058,0.292900882583033
FGF2,Lung5,9.99878154591282e-05,0.000348866026310521,37735,0.774412441250011,0.353893141957482
FGF2,Lung6,0.000288605430395088,0.00172135369391121,3252,0.866849271440917,0.238325987989357
FGF2,Lung9,-0.000605900716705375,0.000661249644237893,21893,0.359511417474797,0.23083015583463
FGF2,Lung12,0.00033135178633219,0.00047683941950933,16548,0.487123133222896,0.450733796754863
FGF2,Lung13,0.00171313353423896,0.000788199683018519,13609,0.0297444682630608,0.249009548331937
FGF7,Lung5,0.00377746062799315,0.000192873303717702,37735,2.06826584928787e-85,0.890512018371432
FGF7,Lung6,0.00247695301911814,0.00099556005614469,3252,0.0128463878373556,0.496568142408119
FGF7,Lung9,0.00132458992252941,0.000481003675685363,21893,0.00589070056047838,0.354035437644352
FGF7,Lung12,0.000813685108797529,0.000349572597475678,16548,0.0199303233476865,0.668520739623018
FGF7,Lung13,0.00072612195143309,0.000521689316166919,13609,0.163962787939682,0.433421619383998
FGF9,Lung5,-0.000275230115672421,0.000345835117492215,37735,0.426123869493483,0.343578629892536
FGF9,Lung6,-0.00214690753934548,0.0021165849009674,3252,0.310427121799415,0.185885659395277
FGF9,Lung9,-0.00375805966747444,0.000651562301361384,21893,8.03286655443828e-09,0.235178918489637
FGF9,Lung12,0.000289308452607876,0.000415715790237657,16548,0.486473628685436,0.533771512129162
FGF9,Lung13,0.000999953154664572,0.000845515682662964,13609,0.236945996818481,0.225838407642667
